coins
1 2 3 5 9 11 17
1 2 3 5 10 12 19
1 2 3 6 7 10 14
1 2 3 6 7 11 15
1 2 3 6 7 11 16
1 2 3 6 7 11 19
1 2 3 6 7 11 20
1 2 3 6 7 12 17
1 2 3 6 7 12 18
1 2 3 6 8 11 16
1 2 3 6 10 13 20
1 2 3 7 8 13 18
1 2 3 7 8 13 19
1 2 3 7 8 14 20
1 2 4 5 7 10 13
1 2 4 5 7 10 15
1 2 4 5 7 10 16
1 2 4 5 7 10 18
1 2 4 5 7 10 19
1 2 4 5 7 10 20
1 2 4 5 8 11 14
1 2 4 5 8 11 17
1 2 4 5 8 11 18
1 2 4 5 8 11 20
1 2 4 5 8 12 16
1 2 4 5 8 12 19
1 2 4 5 8 12 20
1 2 4 5 8 14 20
1 2 4 6 9 11 16
1 2 4 6 9 11 18
1 2 4 6 10 12 18
1 2 4 6 10 12 20
1 2 4 6 11 13 20
1 2 4 7 9 12 17
1 2 4 7 9 14 19
1 2 4 8 10 14 20
1 2 5 6 10 14 18
1 2 5 6 10 15 20
1 3 5 7 11 13 19
1 3 5 8 10 15 20
1 2 3 4 5 7 8 11
1 2 3 4 5 7 8 12
1 2 3 4 5 7 8 13
1 2 3 4 5 7 8 14
1 2 3 4 5 8 9 13
1 2 3 4 5 8 9 14
1 2 3 4 5 8 9 15
1 2 3 4 5 8 9 16
1 2 3 4 5 8 10 15
1 2 3 4 5 8 10 16
1 2 3 4 5 9 10 15
1 2 3 4 5 9 10 16
1 2 3 4 5 9 10 17
1 2 3 4 5 9 10 18
1 2 3 4 5 9 11 17
1 2 3 4 5 9 11 18
1 2 3 4 5 10 11 17
1 2 3 4 5 10 11 18
1 2 3 4 5 10 11 19
1 2 3 4 5 10 11 20
1 2 3 4 5 10 12 19
1 2 3 4 5 10 12 20
1 2 3 4 5 11 12 19
1 2 3 4 5 11 12 20
1 2 3 4 6 7 8 12
1 2 3 4 6 7 8 13
1 2 3 4 6 7 9 12
1 2 3 4 6 7 9 14
1 2 3 4 6 7 10 13
1 2 3 4 6 7 10 14
1 2 3 4 6 7 10 16
1 2 3 4 6 7 10 17
1 2 3 4 6 7 10 18
1 2 3 4 6 7 10 19
1 2 3 4 6 7 10 20
1 2 3 4 6 7 11 15
1 2 3 4 6 7 11 16
1 2 3 4 6 7 11 18
1 2 3 4 6 7 11 19
1 2 3 4 6 7 11 20
1 2 3 4 6 7 12 17
1 2 3 4 6 7 12 18
1 2 3 4 6 7 12 20
1 2 3 4 6 8 9 14
1 2 3 4 6 9 11 16
1 2 3 4 6 9 11 18
1 2 3 4 6 10 12 18
1 2 3 4 6 10 12 20
1 2 3 4 6 10 13 20
1 2 3 4 6 11 13 20
1 2 3 4 7 8 9 14
1 2 3 4 7 8 11 15
1 2 3 4 7 8 12 16
1 2 3 4 7 8 12 17
1 2 3 4 7 8 12 20
1 2 3 4 7 8 13 18
1 2 3 4 7 8 13 19
1 2 3 4 7 8 14 20
1 2 3 4 7 9 10 16
1 2 3 4 7 9 12 17
1 2 3 4 7 9 14 19
1 2 3 4 8 9 10 16
1 2 3 4 8 9 13 18
1 2 3 4 8 9 14 19
1 2 3 4 8 9 14 20
1 2 3 4 8 10 14 20
1 2 3 4 9 10 11 18
1 2 3 4 10 11 12 20
1 2 3 5 6 7 9 13
1 2 3 5 6 7 10 14
1 2 3 5 6 7 11 15
1 2 3 5 6 7 11 16
1 2 3 5 6 7 11 17
1 2 3 5 6 7 11 19
1 2 3 5 6 7 11 20
1 2 3 5 6 8 11 14
1 2 3 5 6 8 11 16
1 2 3 5 6 8 11 17
1 2 3 5 6 8 11 19
1 2 3 5 6 8 11 20
1 2 3 5 6 9 12 15
1 2 3 5 6 9 12 18
1 2 3 5 6 9 12 19
1 2 3 5 6 9 13 17
1 2 3 5 6 9 13 20
1 2 3 5 6 10 13 20
1 2 3 5 6 10 14 18
1 2 3 5 6 10 15 20
1 2 3 5 7 10 12 17
1 2 3 5 7 10 12 19
1 2 3 5 7 11 13 19
1 2 3 5 8 9 11 17
1 2 3 5 8 10 13 18
1 2 3 5 8 10 15 20
1 2 3 6 7 10 14 18
1 2 3 6 7 11 15 19
1 2 4 5 7 8 11 14
1 2 4 5 7 9 12 17
1 2 4 5 7 10 13 16
1 2 4 5 7 10 13 19
1 2 4 5 7 10 15 20
1 2 4 5 8 9 12 16
1 2 4 5 8 11 14 17
1 2 4 5 8 11 14 20
1 2 4 5 8 12 16 20
1 2 4 6 8 12 14 20
1 2 5 6 9 10 14 18
1 2 5 6 10 11 15 20
1 2 3 4 5 6 8 9 12
1 2 3 4 5 6 8 9 13
1 2 3 4 5 6 8 9 14
1 2 3 4 5 6 8 9 15
1 2 3 4 5 6 8 9 16
1 2 3 4 5 6 9 10 14
1 2 3 4 5 6 9 10 15
1 2 3 4 5 6 9 10 16
1 2 3 4 5 6 9 10 17
1 2 3 4 5 6 9 10 18
1 2 3 4 5 6 9 11 16
1 2 3 4 5 6 9 11 17
1 2 3 4 5 6 9 11 18
1 2 3 4 5 6 10 11 16
1 2 3 4 5 6 10 11 17
1 2 3 4 5 6 10 11 18
1 2 3 4 5 6 10 11 19
1 2 3 4 5 6 10 11 20
1 2 3 4 5 6 10 12 18
1 2 3 4 5 6 10 12 19
1 2 3 4 5 6 10 12 20
1 2 3 4 5 6 10 13 20
1 2 3 4 5 6 11 12 18
1 2 3 4 5 6 11 12 19
1 2 3 4 5 6 11 12 20
1 2 3 4 5 6 11 13 20
1 2 3 4 5 6 12 13 20
1 2 3 4 5 7 8 9 13
1 2 3 4 5 7 8 9 14
1 2 3 4 5 7 8 9 15
1 2 3 4 5 7 8 10 13
1 2 3 4 5 7 8 10 15
1 2 3 4 5 7 8 10 16
1 2 3 4 5 7 8 11 14
1 2 3 4 5 7 8 11 15
1 2 3 4 5 7 8 11 17
1 2 3 4 5 7 8 11 18
1 2 3 4 5 7 8 11 19
1 2 3 4 5 7 8 11 20
1 2 3 4 5 7 8 12 16
1 2 3 4 5 7 8 12 17
1 2 3 4 5 7 8 12 19
1 2 3 4 5 7 8 12 20
1 2 3 4 5 7 8 13 18
1 2 3 4 5 7 8 13 19
1 2 3 4 5 7 8 14 20
1 2 3 4 5 7 9 10 15
1 2 3 4 5 7 9 10 16
1 2 3 4 5 7 10 11 17
1 2 3 4 5 7 10 12 17
1 2 3 4 5 7 10 12 19
1 2 3 4 5 7 10 12 20
1 2 3 4 5 7 11 13 19
1 2 3 4 5 8 9 10 15
1 2 3 4 5 8 9 10 16
1 2 3 4 5 8 9 11 17
1 2 3 4 5 8 9 12 16
1 2 3 4 5 8 9 13 17
1 2 3 4 5 8 9 13 18
1 2 3 4 5 8 9 14 19
1 2 3 4 5 8 9 14 20
1 2 3 4 5 8 10 11 17
1 2 3 4 5 8 10 11 18
1 2 3 4 5 8 10 13 18
1 2 3 4 5 8 10 14 20
1 2 3 4 5 8 10 15 20
1 2 3 4 5 8 11 12 19
1 2 3 4 5 9 10 11 17
1 2 3 4 5 9 10 11 18
1 2 3 4 5 9 10 14 19
1 2 3 4 5 9 10 15 20
1 2 3 4 5 10 11 12 19
1 2 3 4 5 10 11 12 20
1 2 3 4 6 7 8 9 14
1 2 3 4 6 7 8 10 14
1 2 3 4 6 7 8 11 15
1 2 3 4 6 7 8 11 16
1 2 3 4 6 7 8 12 16
1 2 3 4 6 7 8 12 17
1 2 3 4 6 7 8 12 18
1 2 3 4 6 7 8 12 20
1 2 3 4 6 7 8 13 18
1 2 3 4 6 7 8 13 19
1 2 3 4 6 7 8 13 20
1 2 3 4 6 7 9 11 16
1 2 3 4 6 7 9 12 15
1 2 3 4 6 7 9 12 17
1 2 3 4 6 7 9 12 18
1 2 3 4 6 7 9 12 20
1 2 3 4 6 7 9 14 19
1 2 3 4 6 7 10 13 16
1 2 3 4 6 7 10 13 19
1 2 3 4 6 7 10 13 20
1 2 3 4 6 7 10 14 18
1 2 3 4 6 7 11 15 19
1 2 3 4 6 8 9 11 16
1 2 3 4 6 8 9 13 18
1 2 3 4 6 8 9 14 19
1 2 3 4 6 8 9 14 20
1 2 3 4 6 8 11 13 18
1 2 3 4 6 8 11 13 20
1 2 3 4 6 8 12 14 20
1 2 3 4 6 9 10 12 18
1 2 3 4 6 9 11 14 19
1 2 3 4 6 10 11 13 20
1 2 3 4 7 8 9 12 17
1 2 3 4 7 8 9 13 18
1 2 3 4 7 8 9 14 19
1 2 3 4 7 8 9 14 20
1 2 3 4 7 8 10 14 20
1 2 3 4 7 8 11 15 19
1 2 3 4 7 8 12 16 20
1 2 3 5 6 7 9 11 15
1 2 3 5 6 7 9 13 17
1 2 3 5 6 7 9 13 19
1 2 3 5 6 7 9 13 20
1 2 3 5 6 7 10 11 15
1 2 3 5 6 7 10 14 18
1 2 3 5 6 7 11 15 19
1 2 3 5 6 8 9 12 15
1 2 3 5 6 8 10 13 18
1 2 3 5 6 8 10 13 20
1 2 3 5 6 8 11 14 17
1 2 3 5 6 8 11 14 20
1 2 3 5 6 9 10 13 17
1 2 3 5 6 9 10 13 20
1 2 3 5 6 9 10 14 18
1 2 3 5 6 9 12 15 18
1 2 3 5 6 10 11 15 20
1 2 3 5 7 8 11 13 19
1 2 3 6 7 8 12 13 18
1 2 3 6 7 10 11 15 19
1 2 4 5 7 8 10 13 16
1 2 4 5 7 8 11 14 17
1 2 4 5 7 8 11 14 20
1 2 4 5 7 10 12 15 20
1 2 4 5 7 10 13 16 19
1 2 4 5 8 9 12 16 20
1 2 4 5 8 10 11 14 20
1 2 4 5 8 11 14 17 20
1 2 3 4 5 6 7 9 10 13
1 2 3 4 5 6 7 9 10 14
1 2 3 4 5 6 7 9 10 15
1 2 3 4 5 6 7 9 10 16
1 2 3 4 5 6 7 9 10 17
1 2 3 4 5 6 7 9 10 18
1 2 3 4 5 6 7 10 11 15
1 2 3 4 5 6 7 10 11 16
1 2 3 4 5 6 7 10 11 17
1 2 3 4 5 6 7 10 11 18
1 2 3 4 5 6 7 10 11 19
1 2 3 4 5 6 7 10 11 20
1 2 3 4 5 6 7 10 12 17
1 2 3 4 5 6 7 10 12 18
1 2 3 4 5 6 7 10 12 19
1 2 3 4 5 6 7 10 12 20
1 2 3 4 5 6 7 11 12 17
1 2 3 4 5 6 7 11 12 18
1 2 3 4 5 6 7 11 12 19
1 2 3 4 5 6 7 11 12 20
1 2 3 4 5 6 7 11 13 19
1 2 3 4 5 6 7 11 13 20
1 2 3 4 5 6 7 12 13 19
1 2 3 4 5 6 7 12 13 20
1 2 3 4 5 6 8 9 10 14
1 2 3 4 5 6 8 9 10 15
1 2 3 4 5 6 8 9 10 16
1 2 3 4 5 6 8 9 10 17
1 2 3 4 5 6 8 9 11 14
1 2 3 4 5 6 8 9 11 16
1 2 3 4 5 6 8 9 11 17
1 2 3 4 5 6 8 9 11 18
1 2 3 4 5 6 8 9 12 15
1 2 3 4 5 6 8 9 12 16
1 2 3 4 5 6 8 9 12 18
1 2 3 4 5 6 8 9 12 19
1 2 3 4 5 6 8 9 12 20
1 2 3 4 5 6 8 9 13 17
1 2 3 4 5 6 8 9 13 18
1 2 3 4 5 6 8 9 13 20
1 2 3 4 5 6 8 9 14 19
1 2 3 4 5 6 8 9 14 20
1 2 3 4 5 6 8 10 11 16
1 2 3 4 5 6 8 10 11 17
1 2 3 4 5 6 8 10 11 18
1 2 3 4 5 6 8 11 12 18
1 2 3 4 5 6 8 11 12 19
1 2 3 4 5 6 8 11 13 18
1 2 3 4 5 6 8 11 13 20
1 2 3 4 5 6 8 12 13 20
1 2 3 4 5 6 8 12 14 20
1 2 3 4 5 6 9 10 11 16
1 2 3 4 5 6 9 10 11 17
1 2 3 4 5 6 9 10 11 18
1 2 3 4 5 6 9 10 12 18
1 2 3 4 5 6 9 10 12 19
1 2 3 4 5 6 9 10 13 17
1 2 3 4 5 6 9 10 13 20
1 2 3 4 5 6 9 10 14 18
1 2 3 4 5 6 9 10 14 19
1 2 3 4 5 6 9 10 15 20
1 2 3 4 5 6 9 11 12 18
1 2 3 4 5 6 9 11 12 19
1 2 3 4 5 6 9 11 12 20
1 2 3 4 5 6 9 11 13 20
1 2 3 4 5 6 9 11 14 19
1 2 3 4 5 6 9 12 13 20
1 2 3 4 5 6 10 11 12 18
1 2 3 4 5 6 10 11 12 19
1 2 3 4 5 6 10 11 12 20
1 2 3 4 5 6 10 11 13 20
1 2 3 4 5 6 10 11 15 20
1 2 3 4 5 6 10 12 13 20
1 2 3 4 5 6 11 12 13 20
1 2 3 4 5 7 8 9 10 15
1 2 3 4 5 7 8 9 10 16
1 2 3 4 5 7 8 9 11 15
1 2 3 4 5 7 8 9 11 17
1 2 3 4 5 7 8 9 12 16
1 2 3 4 5 7 8 9 12 17
1 2 3 4 5 7 8 9 13 17
1 2 3 4 5 7 8 9 13 18
1 2 3 4 5 7 8 9 13 19
1 2 3 4 5 7 8 9 14 19
1 2 3 4 5 7 8 9 14 20
1 2 3 4 5 7 8 10 11 17
1 2 3 4 5 7 8 10 12 17
1 2 3 4 5 7 8 10 13 16
1 2 3 4 5 7 8 10 13 18
1 2 3 4 5 7 8 10 13 19
1 2 3 4 5 7 8 10 14 20
1 2 3 4 5 7 8 10 15 20
1 2 3 4 5 7 8 11 13 19
1 2 3 4 5 7 8 11 14 17
1 2 3 4 5 7 8 11 14 20
1 2 3 4 5 7 8 11 15 19
1 2 3 4 5 7 8 12 16 20
1 2 3 4 5 7 9 10 11 17
1 2 3 4 5 7 9 10 12 17
1 2 3 4 5 7 9 10 13 19
1 2 3 4 5 7 9 10 14 19
1 2 3 4 5 7 9 10 15 20
1 2 3 4 5 7 9 12 14 19
1 2 3 4 5 7 10 11 13 19
1 2 3 4 5 7 10 12 15 20
1 2 3 4 5 8 9 10 11 17
1 2 3 4 5 8 9 10 13 18
1 2 3 4 5 8 9 10 14 19
1 2 3 4 5 8 9 10 14 20
1 2 3 4 5 8 9 10 15 20
1 2 3 4 5 8 9 11 14 20
1 2 3 4 5 8 9 12 16 20
1 2 3 4 5 8 10 11 14 20
1 2 3 4 6 7 8 9 11 16
1 2 3 4 6 7 8 9 12 17
1 2 3 4 6 7 8 9 13 18
1 2 3 4 6 7 8 9 14 19
1 2 3 4 6 7 8 9 14 20
1 2 3 4 6 7 8 10 12 16
1 2 3 4 6 7 8 10 14 18
1 2 3 4 6 7 8 10 14 20
1 2 3 4 6 7 8 11 12 16
1 2 3 4 6 7 8 11 13 18
1 2 3 4 6 7 8 11 15 19
1 2 3 4 6 7 8 12 13 18
1 2 3 4 6 7 8 12 16 20
1 2 3 4 6 7 9 10 13 16
1 2 3 4 6 7 9 11 14 19
1 2 3 4 6 7 9 12 15 18
1 2 3 4 6 7 10 11 14 18
1 2 3 4 6 7 10 11 15 19
1 2 3 4 6 7 10 13 16 19
1 2 3 4 6 8 9 11 13 18
1 2 3 4 6 8 9 11 14 19
1 2 3 4 6 8 9 12 14 20
1 2 3 4 7 8 9 13 14 19
1 2 3 4 7 8 11 12 16 20
1 2 3 5 6 7 9 10 13 17
1 2 3 5 6 7 9 10 14 18
1 2 3 5 6 7 9 11 13 17
1 2 3 5 6 7 9 11 15 19
1 2 3 5 6 7 10 11 15 19
1 2 3 5 6 7 10 11 15 20
1 2 3 5 6 8 9 11 14 17
1 2 3 5 6 8 9 12 15 18
1 2 3 5 6 8 11 14 17 20
1 2 4 5 7 8 10 13 16 19
1 2 4 5 7 8 11 14 17 20
1 2 3 4 5 6 7 8 10 11 14
1 2 3 4 5 6 7 8 10 11 15
1 2 3 4 5 6 7 8 10 11 16
1 2 3 4 5 6 7 8 10 11 17
1 2 3 4 5 6 7 8 10 11 18
1 2 3 4 5 6 7 8 10 11 19
1 2 3 4 5 6 7 8 10 11 20
1 2 3 4 5 6 7 8 11 12 16
1 2 3 4 5 6 7 8 11 12 17
1 2 3 4 5 6 7 8 11 12 18
1 2 3 4 5 6 7 8 11 12 19
1 2 3 4 5 6 7 8 11 12 20
1 2 3 4 5 6 7 8 11 13 18
1 2 3 4 5 6 7 8 11 13 19
1 2 3 4 5 6 7 8 11 13 20
1 2 3 4 5 6 7 8 12 13 18
1 2 3 4 5 6 7 8 12 13 19
1 2 3 4 5 6 7 8 12 13 20
1 2 3 4 5 6 7 8 12 14 20
1 2 3 4 5 6 7 8 13 14 20
1 2 3 4 5 6 7 9 10 11 15
1 2 3 4 5 6 7 9 10 11 16
1 2 3 4 5 6 7 9 10 11 17
1 2 3 4 5 6 7 9 10 11 18
1 2 3 4 5 6 7 9 10 11 19
1 2 3 4 5 6 7 9 10 12 15
1 2 3 4 5 6 7 9 10 12 17
1 2 3 4 5 6 7 9 10 12 18
1 2 3 4 5 6 7 9 10 12 19
1 2 3 4 5 6 7 9 10 12 20
1 2 3 4 5 6 7 9 10 13 16
1 2 3 4 5 6 7 9 10 13 17
1 2 3 4 5 6 7 9 10 13 19
1 2 3 4 5 6 7 9 10 13 20
1 2 3 4 5 6 7 9 10 14 18
1 2 3 4 5 6 7 9 10 14 19
1 2 3 4 5 6 7 9 10 15 20
1 2 3 4 5 6 7 9 11 12 17
1 2 3 4 5 6 7 9 11 12 18
1 2 3 4 5 6 7 9 11 12 19
1 2 3 4 5 6 7 9 11 12 20
1 2 3 4 5 6 7 9 12 13 19
1 2 3 4 5 6 7 9 12 13 20
1 2 3 4 5 6 7 9 12 14 19
1 2 3 4 5 6 7 10 11 12 17
1 2 3 4 5 6 7 10 11 12 18
1 2 3 4 5 6 7 10 11 12 19
1 2 3 4 5 6 7 10 11 12 20
1 2 3 4 5 6 7 10 11 13 19
1 2 3 4 5 6 7 10 11 13 20
1 2 3 4 5 6 7 10 11 14 18
1 2 3 4 5 6 7 10 11 15 19
1 2 3 4 5 6 7 10 11 15 20
1 2 3 4 5 6 7 10 12 13 19
1 2 3 4 5 6 7 10 12 13 20
1 2 3 4 5 6 7 10 12 15 20
1 2 3 4 5 6 7 11 12 13 19
1 2 3 4 5 6 7 11 12 13 20
1 2 3 4 5 6 8 9 10 11 16
1 2 3 4 5 6 8 9 10 11 17
1 2 3 4 5 6 8 9 10 11 18
1 2 3 4 5 6 8 9 10 12 16
1 2 3 4 5 6 8 9 10 12 18
1 2 3 4 5 6 8 9 10 12 19
1 2 3 4 5 6 8 9 10 13 17
1 2 3 4 5 6 8 9 10 13 18
1 2 3 4 5 6 8 9 10 13 20
1 2 3 4 5 6 8 9 10 14 18
1 2 3 4 5 6 8 9 10 14 19
1 2 3 4 5 6 8 9 10 14 20
1 2 3 4 5 6 8 9 10 15 20
1 2 3 4 5 6 8 9 11 12 18
1 2 3 4 5 6 8 9 11 12 19
1 2 3 4 5 6 8 9 11 13 18
1 2 3 4 5 6 8 9 11 13 20
1 2 3 4 5 6 8 9 11 14 17
1 2 3 4 5 6 8 9 11 14 19
1 2 3 4 5 6 8 9 11 14 20
1 2 3 4 5 6 8 9 12 13 20
1 2 3 4 5 6 8 9 12 14 20
1 2 3 4 5 6 8 9 12 15 18
1 2 3 4 5 6 8 9 12 16 20
1 2 3 4 5 6 8 10 11 12 18
1 2 3 4 5 6 8 10 11 12 19
1 2 3 4 5 6 8 10 11 13 18
1 2 3 4 5 6 8 10 11 13 20
1 2 3 4 5 6 8 10 11 14 20
1 2 3 4 5 6 8 10 11 15 20
1 2 3 4 5 6 8 10 12 13 20
1 2 3 4 5 6 8 10 13 15 20
1 2 3 4 5 6 8 11 12 13 20
1 2 3 4 5 6 8 11 12 14 20
1 2 3 4 5 6 9 10 11 12 18
1 2 3 4 5 6 9 10 11 12 19
1 2 3 4 5 6 9 10 11 13 20
1 2 3 4 5 6 9 10 11 14 19
1 2 3 4 5 6 9 10 11 15 20
1 2 3 4 5 6 9 10 12 13 20
1 2 3 4 5 6 9 11 12 13 20
1 2 3 4 5 6 10 11 12 13 20
1 2 3 4 5 7 8 9 10 11 17
1 2 3 4 5 7 8 9 10 12 17
1 2 3 4 5 7 8 9 10 13 18
1 2 3 4 5 7 8 9 10 13 19
1 2 3 4 5 7 8 9 10 14 19
1 2 3 4 5 7 8 9 10 14 20
1 2 3 4 5 7 8 9 10 15 20
1 2 3 4 5 7 8 9 11 13 17
1 2 3 4 5 7 8 9 11 13 19
1 2 3 4 5 7 8 9 11 14 20
1 2 3 4 5 7 8 9 11 15 19
1 2 3 4 5 7 8 9 12 13 17
1 2 3 4 5 7 8 9 12 14 19
1 2 3 4 5 7 8 9 12 16 20
1 2 3 4 5 7 8 9 13 14 19
1 2 3 4 5 7 8 10 11 13 19
1 2 3 4 5 7 8 10 11 14 17
1 2 3 4 5 7 8 10 11 14 20
1 2 3 4 5 7 8 10 12 15 20
1 2 3 4 5 7 8 10 13 16 19
1 2 3 4 5 7 8 11 12 15 19
1 2 3 4 5 7 8 11 12 16 20
1 2 3 4 5 7 8 11 14 17 20
1 2 3 4 5 7 9 10 11 13 19
1 2 3 4 5 7 9 10 12 14 19
1 2 3 4 5 7 9 10 12 15 20
1 2 3 4 5 8 9 10 11 14 20
1 2 3 4 5 8 9 10 14 15 20
1 2 3 4 6 7 8 9 11 13 18
1 2 3 4 6 7 8 9 11 14 19
1 2 3 4 6 7 8 9 12 13 18
1 2 3 4 6 7 8 9 13 14 19
1 2 3 4 6 7 8 10 11 14 18
1 2 3 4 6 7 8 10 11 15 19
1 2 3 4 6 7 8 10 12 14 18
1 2 3 4 6 7 8 10 12 16 20
1 2 3 4 6 7 8 11 12 16 20
1 2 3 4 6 7 9 10 12 15 18
1 2 3 4 6 7 9 10 13 16 19
1 2 3 5 6 7 9 10 11 15 19
1 2 3 5 6 7 9 11 13 15 19
1 2 3 5 6 8 9 11 14 17 20
1 2 4 5 7 8 10 11 14 17 20
1 2 3 4 5 6 7 8 9 11 12 15
1 2 3 4 5 6 7 8 9 11 12 16
1 2 3 4 5 6 7 8 9 11 12 17
1 2 3 4 5 6 7 8 9 11 12 18
1 2 3 4 5 6 7 8 9 11 12 19
1 2 3 4 5 6 7 8 9 11 12 20
1 2 3 4 5 6 7 8 9 12 13 17
1 2 3 4 5 6 7 8 9 12 13 18
1 2 3 4 5 6 7 8 9 12 13 19
1 2 3 4 5 6 7 8 9 12 13 20
1 2 3 4 5 6 7 8 9 12 14 19
1 2 3 4 5 6 7 8 9 12 14 20
1 2 3 4 5 6 7 8 9 13 14 19
1 2 3 4 5 6 7 8 9 13 14 20
1 2 3 4 5 6 7 8 10 11 12 16
1 2 3 4 5 6 7 8 10 11 12 17
1 2 3 4 5 6 7 8 10 11 12 18
1 2 3 4 5 6 7 8 10 11 12 19
1 2 3 4 5 6 7 8 10 11 12 20
1 2 3 4 5 6 7 8 10 11 13 16
1 2 3 4 5 6 7 8 10 11 13 18
1 2 3 4 5 6 7 8 10 11 13 19
1 2 3 4 5 6 7 8 10 11 13 20
1 2 3 4 5 6 7 8 10 11 14 17
1 2 3 4 5 6 7 8 10 11 14 18
1 2 3 4 5 6 7 8 10 11 14 20
1 2 3 4 5 6 7 8 10 11 15 19
1 2 3 4 5 6 7 8 10 11 15 20
1 2 3 4 5 6 7 8 10 12 13 18
1 2 3 4 5 6 7 8 10 12 13 19
1 2 3 4 5 6 7 8 10 12 13 20
1 2 3 4 5 6 7 8 10 13 14 20
1 2 3 4 5 6 7 8 10 13 15 20
1 2 3 4 5 6 7 8 11 12 13 18
1 2 3 4 5 6 7 8 11 12 13 19
1 2 3 4 5 6 7 8 11 12 13 20
1 2 3 4 5 6 7 8 11 12 14 20
1 2 3 4 5 6 7 8 11 12 15 19
1 2 3 4 5 6 7 8 11 12 16 20
1 2 3 4 5 6 7 8 11 13 14 20
1 2 3 4 5 6 7 8 12 13 14 20
1 2 3 4 5 6 7 9 10 11 12 17
1 2 3 4 5 6 7 9 10 11 12 18
1 2 3 4 5 6 7 9 10 11 12 19
1 2 3 4 5 6 7 9 10 11 12 20
1 2 3 4 5 6 7 9 10 11 13 17
1 2 3 4 5 6 7 9 10 11 13 19
1 2 3 4 5 6 7 9 10 11 13 20
1 2 3 4 5 6 7 9 10 11 14 18
1 2 3 4 5 6 7 9 10 11 14 19
1 2 3 4 5 6 7 9 10 11 15 19
1 2 3 4 5 6 7 9 10 11 15 20
1 2 3 4 5 6 7 9 10 12 13 19
1 2 3 4 5 6 7 9 10 12 13 20
1 2 3 4 5 6 7 9 10 12 14 19
1 2 3 4 5 6 7 9 10 12 15 18
1 2 3 4 5 6 7 9 10 12 15 20
1 2 3 4 5 6 7 9 10 13 16 19
1 2 3 4 5 6 7 9 11 12 13 19
1 2 3 4 5 6 7 9 11 12 13 20
1 2 3 4 5 6 7 9 11 12 14 19
1 2 3 4 5 6 7 10 11 12 13 19
1 2 3 4 5 6 7 10 11 12 13 20
1 2 3 4 5 6 7 10 11 12 15 20
1 2 3 4 5 6 8 9 10 11 12 18
1 2 3 4 5 6 8 9 10 11 12 19
1 2 3 4 5 6 8 9 10 11 13 18
1 2 3 4 5 6 8 9 10 11 13 20
1 2 3 4 5 6 8 9 10 11 14 19
1 2 3 4 5 6 8 9 10 11 14 20
1 2 3 4 5 6 8 9 10 11 15 20
1 2 3 4 5 6 8 9 10 12 13 20
1 2 3 4 5 6 8 9 10 12 14 18
1 2 3 4 5 6 8 9 10 12 14 20
1 2 3 4 5 6 8 9 10 12 16 20
1 2 3 4 5 6 8 9 10 13 14 18
1 2 3 4 5 6 8 9 10 13 15 20
1 2 3 4 5 6 8 9 10 14 15 20
1 2 3 4 5 6 8 9 11 12 13 20
1 2 3 4 5 6 8 9 11 12 14 20
1 2 3 4 5 6 8 9 11 12 15 18
1 2 3 4 5 6 8 9 11 14 17 20
1 2 3 4 5 6 8 9 12 13 16 20
1 2 3 4 5 6 8 10 11 12 13 20
