coins
1 4 9
1 2 3 4 8 13 20
1 2 3 4 9 14 20
1 2 3 5 7 9 12
1 2 3 5 7 9 14
1 2 3 5 7 10 13
1 2 3 5 7 10 14
1 2 3 5 7 10 15
1 2 3 5 7 10 16
1 2 3 5 7 10 17
1 2 3 5 7 10 18
1 2 3 5 7 10 19
1 2 3 5 7 10 20
1 2 3 5 7 11 16
1 2 3 5 7 11 18
1 2 3 5 7 12 18
1 2 3 5 7 12 20
1 2 3 5 7 13 20
1 2 3 5 8 11 15
1 2 3 5 8 11 16
1 2 3 5 8 11 18
1 2 3 5 8 12 16
1 2 3 5 8 12 17
1 2 3 5 8 12 18
1 2 3 5 8 12 19
1 2 3 5 8 12 20
1 2 3 5 8 13 19
1 2 3 5 8 13 20
1 2 3 5 9 13 18
1 2 3 5 9 13 19
1 2 3 5 9 13 20
1 2 3 5 9 14 19
1 2 3 5 9 14 20
1 2 3 6 9 12 16
1 2 3 6 9 12 17
1 2 3 6 9 12 19
1 2 3 6 9 12 20
1 2 3 6 9 13 17
1 2 3 6 9 13 18
1 2 3 6 9 13 19
1 2 3 6 9 13 20
1 2 3 6 9 14 19
1 2 3 6 9 14 20
1 2 3 6 10 14 19
1 2 3 6 10 14 20
1 2 3 6 10 15 20
1 2 3 7 11 15 20
1 2 4 6 8 10 13
1 2 4 6 8 10 15
1 2 4 6 8 10 17
1 2 4 6 8 11 14
1 2 4 6 8 11 15
1 2 4 6 8 11 16
1 2 4 6 8 11 17
1 2 4 6 8 11 18
1 2 4 6 8 11 19
1 2 4 6 8 11 20
1 2 4 6 8 12 17
1 2 4 6 8 12 19
1 2 4 6 8 13 18
1 2 4 6 8 13 19
1 2 4 6 8 13 20
1 2 4 6 9 12 15
1 2 4 6 9 12 16
1 2 4 6 9 12 17
1 2 4 6 9 12 18
1 2 4 6 9 12 19
1 2 4 6 9 12 20
1 2 4 6 9 13 17
1 2 4 6 9 13 18
1 2 4 6 9 13 19
1 2 4 6 9 13 20
1 2 4 6 9 14 19
1 2 4 6 9 14 20
1 2 4 6 10 14 19
1 2 4 6 10 14 20
1 2 4 6 10 15 20
1 2 4 7 10 13 17
1 2 4 7 10 13 18
1 2 4 7 10 13 20
1 2 4 7 10 14 18
1 2 4 7 10 14 19
1 2 4 7 10 14 20
1 2 4 7 10 15 20
1 2 4 7 11 15 19
1 2 4 7 11 15 20
1 2 5 8 11 14 18
1 2 5 8 11 14 19
1 2 5 8 11 15 19
1 2 5 8 11 15 20
1 2 5 8 12 16 20
1 3 5 7 9 11 14
1 3 5 7 9 11 16
1 3 5 7 9 11 18
1 3 5 7 9 11 20
1 3 5 7 9 12 15
1 3 5 7 9 12 16
1 3 5 7 9 12 17
1 3 5 7 9 12 18
1 3 5 7 9 12 19
1 3 5 7 9 12 20
1 3 5 7 9 13 18
1 3 5 7 9 13 20
1 3 5 7 9 14 19
1 3 5 7 9 14 20
1 3 5 7 10 13 16
1 3 5 7 10 13 17
1 3 5 7 10 13 18
1 3 5 7 10 13 19
1 3 5 7 10 13 20
1 3 5 7 10 14 18
1 3 5 7 10 14 19
1 3 5 7 10 14 20
1 3 5 7 10 15 20
1 3 5 7 11 15 20
1 3 5 8 11 14 17
1 3 5 8 11 14 18
1 3 5 8 11 14 19
1 3 5 8 11 14 20
1 3 5 8 11 15 19
1 3 5 8 11 15 20
1 3 5 8 12 16 20
1 3 6 9 12 15 19
1 3 6 9 12 15 20
1 3 6 9 12 16 20
1 4 7 10 13 16 20
1 2 3 4 5 7 9 12
1 2 3 4 5 7 10 14
1 2 3 4 5 7 11 16
1 2 3 4 5 7 12 18
1 2 3 4 5 7 13 20
1 2 3 4 5 8 11 15
1 2 3 4 5 8 11 16
1 2 3 4 5 8 12 17
1 2 3 4 5 8 12 18
1 2 3 4 5 8 13 19
1 2 3 4 5 8 13 20
1 2 3 4 5 9 13 18
1 2 3 4 5 9 13 19
1 2 3 4 5 9 13 20
1 2 3 4 5 9 14 20
1 2 3 4 6 8 10 13
1 2 3 4 6 8 10 15
1 2 3 4 6 8 11 14
1 2 3 4 6 8 11 15
1 2 3 4 6 8 11 17
1 2 3 4 6 8 11 18
1 2 3 4 6 8 11 19
1 2 3 4 6 8 11 20
1 2 3 4 6 8 12 17
1 2 3 4 6 8 12 19
1 2 3 4 6 8 13 19
1 2 3 4 6 9 12 16
1 2 3 4 6 9 12 17
1 2 3 4 6 9 12 19
1 2 3 4 6 9 13 17
1 2 3 4 6 9 13 18
1 2 3 4 6 9 13 19
1 2 3 4 6 9 13 20
1 2 3 4 6 9 14 20
1 2 3 4 6 10 14 19
1 2 3 4 6 10 14 20
1 2 3 4 6 10 15 20
1 2 3 4 7 10 13 17
1 2 3 4 7 10 13 18
1 2 3 4 7 10 13 20
1 2 3 4 7 10 14 18
1 2 3 4 7 10 14 19
1 2 3 4 7 10 14 20
1 2 3 4 7 10 15 20
1 2 3 4 7 11 15 20
1 2 3 5 7 9 11 14
1 2 3 5 7 9 11 16
1 2 3 5 7 9 11 18
1 2 3 5 7 9 12 15
1 2 3 5 7 9 12 16
1 2 3 5 7 9 12 17
1 2 3 5 7 9 12 18
1 2 3 5 7 9 12 19
1 2 3 5 7 9 12 20
1 2 3 5 7 9 13 18
1 2 3 5 7 9 13 20
1 2 3 5 7 9 14 19
1 2 3 5 7 9 14 20
1 2 3 5 7 10 13 16
1 2 3 5 7 10 13 17
1 2 3 5 7 10 13 18
1 2 3 5 7 10 13 19
1 2 3 5 7 10 13 20
1 2 3 5 7 10 14 18
1 2 3 5 7 10 14 19
1 2 3 5 7 10 14 20
1 2 3 5 7 10 15 20
1 2 3 5 7 11 15 20
1 2 3 5 8 11 14 18
1 2 3 5 8 11 14 19
1 2 3 5 8 11 15 19
1 2 3 5 8 11 15 20
1 2 3 5 8 12 16 20
1 2 3 6 9 12 15 19
1 2 3 6 9 12 15 20
1 2 3 6 9 12 16 20
1 2 4 6 8 10 12 15
1 2 4 6 8 10 12 17
1 2 4 6 8 10 12 19
1 2 4 6 8 10 13 16
1 2 4 6 8 10 13 17
1 2 4 6 8 10 13 18
1 2 4 6 8 10 13 19
1 2 4 6 8 10 13 20
1 2 4 6 8 10 14 19
1 2 4 6 8 10 15 20
1 2 4 6 8 11 14 17
1 2 4 6 8 11 14 18
1 2 4 6 8 11 14 19
1 2 4 6 8 11 14 20
1 2 4 6 8 11 15 19
1 2 4 6 8 11 15 20
1 2 4 6 9 12 15 18
1 2 4 6 9 12 15 19
1 2 4 6 9 12 15 20
1 2 4 6 9 12 16 20
1 2 4 7 10 13 16 20
1 3 5 7 9 11 13 16
1 3 5 7 9 11 13 18
1 3 5 7 9 11 13 20
1 3 5 7 9 11 14 17
1 3 5 7 9 11 14 18
1 3 5 7 9 11 14 19
1 3 5 7 9 11 14 20
1 3 5 7 9 11 15 20
1 3 5 7 9 12 15 18
1 3 5 7 9 12 15 19
1 3 5 7 9 12 15 20
1 3 5 7 9 12 16 20
1 3 5 7 10 13 16 19
1 3 5 7 10 13 16 20
1 3 5 8 11 14 17 20
1 2 3 4 5 6 8 10 13
1 2 3 4 5 6 8 11 15
1 2 3 4 5 6 8 12 17
1 2 3 4 5 6 8 13 19
1 2 3 4 5 6 9 12 16
1 2 3 4 5 6 9 12 17
1 2 3 4 5 6 9 13 18
1 2 3 4 5 6 9 13 19
1 2 3 4 5 6 9 14 20
1 2 3 4 5 6 10 14 19
1 2 3 4 5 6 10 14 20
1 2 3 4 5 7 9 11 14
1 2 3 4 5 7 9 11 16
1 2 3 4 5 7 9 12 15
1 2 3 4 5 7 9 12 16
1 2 3 4 5 7 9 12 18
1 2 3 4 5 7 9 12 19
1 2 3 4 5 7 9 12 20
1 2 3 4 5 7 9 13 18
1 2 3 4 5 7 9 13 20
1 2 3 4 5 7 9 14 20
1 2 3 4 5 7 10 13 17
1 2 3 4 5 7 10 13 18
1 2 3 4 5 7 10 13 20
1 2 3 4 5 7 10 14 18
1 2 3 4 5 7 10 14 19
1 2 3 4 5 7 10 14 20
1 2 3 4 5 7 11 15 20
1 2 3 4 5 8 11 14 18
1 2 3 4 5 8 11 14 19
1 2 3 4 5 8 11 15 19
1 2 3 4 5 8 11 15 20
1 2 3 4 6 8 10 12 15
1 2 3 4 6 8 10 12 17
1 2 3 4 6 8 10 12 19
1 2 3 4 6 8 10 13 16
1 2 3 4 6 8 10 13 17
1 2 3 4 6 8 10 13 18
1 2 3 4 6 8 10 13 19
1 2 3 4 6 8 10 13 20
1 2 3 4 6 8 10 14 19
1 2 3 4 6 8 10 15 20
1 2 3 4 6 8 11 14 17
1 2 3 4 6 8 11 14 18
1 2 3 4 6 8 11 14 19
1 2 3 4 6 8 11 14 20
1 2 3 4 6 8 11 15 19
1 2 3 4 6 8 11 15 20
1 2 3 4 6 9 12 15 19
1 2 3 4 6 9 12 15 20
1 2 3 4 6 9 12 16 20
1 2 3 4 7 10 13 16 20
1 2 3 5 7 9 11 13 16
1 2 3 5 7 9 11 13 18
1 2 3 5 7 9 11 13 20
1 2 3 5 7 9 11 14 17
1 2 3 5 7 9 11 14 18
1 2 3 5 7 9 11 14 19
1 2 3 5 7 9 11 14 20
1 2 3 5 7 9 11 15 20
1 2 3 5 7 9 12 15 18
1 2 3 5 7 9 12 15 19
1 2 3 5 7 9 12 15 20
1 2 3 5 7 9 12 16 20
1 2 3 5 7 10 13 16 19
1 2 3 5 7 10 13 16 20
1 2 4 6 8 10 12 14 17
1 2 4 6 8 10 12 14 19
1 2 4 6 8 10 12 15 18
1 2 4 6 8 10 12 15 19
1 2 4 6 8 10 12 15 20
1 2 4 6 8 10 13 16 19
1 2 4 6 8 10 13 16 20
1 2 4 6 8 11 14 17 20
1 3 5 7 9 11 13 15 18
1 3 5 7 9 11 13 15 20
1 3 5 7 9 11 13 16 19
1 3 5 7 9 11 13 16 20
1 3 5 7 9 11 14 17 20
1 2 3 4 5 6 7 9 11 14
1 2 3 4 5 6 7 9 12 16
1 2 3 4 5 6 7 9 13 18
1 2 3 4 5 6 7 9 14 20
1 2 3 4 5 6 7 10 13 17
1 2 3 4 5 6 7 10 13 18
1 2 3 4 5 6 7 10 14 19
1 2 3 4 5 6 7 10 14 20
1 2 3 4 5 6 7 11 15 20
1 2 3 4 5 6 8 10 12 15
1 2 3 4 5 6 8 10 12 17
1 2 3 4 5 6 8 10 13 16
1 2 3 4 5 6 8 10 13 17
1 2 3 4 5 6 8 10 13 19
1 2 3 4 5 6 8 10 14 19
1 2 3 4 5 6 8 11 14 18
1 2 3 4 5 6 8 11 14 19
1 2 3 4 5 6 8 11 15 19
1 2 3 4 5 6 8 11 15 20
1 2 3 4 5 6 9 12 15 19
1 2 3 4 5 6 9 12 15 20
1 2 3 4 5 6 9 12 16 20
1 2 3 4 5 7 9 11 13 16
1 2 3 4 5 7 9 11 13 18
1 2 3 4 5 7 9 11 13 20
1 2 3 4 5 7 9 11 14 17
1 2 3 4 5 7 9 11 14 18
1 2 3 4 5 7 9 11 14 19
1 2 3 4 5 7 9 11 14 20
1 2 3 4 5 7 9 11 15 20
1 2 3 4 5 7 9 12 15 18
1 2 3 4 5 7 9 12 15 19
1 2 3 4 5 7 9 12 15 20
1 2 3 4 5 7 9 12 16 20
1 2 3 4 5 7 10 13 16 20
1 2 3 4 6 8 10 12 14 17
1 2 3 4 6 8 10 12 14 19
1 2 3 4 6 8 10 12 15 18
1 2 3 4 6 8 10 12 15 19
1 2 3 4 6 8 10 12 15 20
1 2 3 4 6 8 10 13 16 19
1 2 3 4 6 8 10 13 16 20
1 2 3 4 6 8 11 14 17 20
1 2 3 5 7 9 11 13 15 18
1 2 3 5 7 9 11 13 15 20
1 2 3 5 7 9 11 13 16 19
1 2 3 5 7 9 11 13 16 20
1 2 3 5 7 9 11 14 17 20
1 2 4 6 8 10 12 14 16 19
1 2 4 6 8 10 12 14 17 20
1 3 5 7 9 11 13 15 17 20
1 2 3 4 5 6 7 8 10 12 15
1 2 3 4 5 6 7 8 10 13 17
1 2 3 4 5 6 7 8 10 14 19
1 2 3 4 5 6 7 8 11 14 18
1 2 3 4 5 6 7 8 11 14 19
1 2 3 4 5 6 7 8 11 15 20
1 2 3 4 5 6 7 9 11 13 16
1 2 3 4 5 6 7 9 11 13 18
1 2 3 4 5 6 7 9 11 14 17
1 2 3 4 5 6 7 9 11 14 18
1 2 3 4 5 6 7 9 11 14 20
1 2 3 4 5 6 7 9 11 15 20
1 2 3 4 5 6 7 9 12 15 19
1 2 3 4 5 6 7 9 12 15 20
1 2 3 4 5 6 7 9 12 16 20
1 2 3 4 5 6 7 10 13 16 20
1 2 3 4 5 6 8 10 12 14 17
1 2 3 4 5 6 8 10 12 14 19
1 2 3 4 5 6 8 10 12 15 18
1 2 3 4 5 6 8 10 12 15 19
1 2 3 4 5 6 8 10 12 15 20
1 2 3 4 5 6 8 10 13 16 19
1 2 3 4 5 6 8 10 13 16 20
1 2 3 4 5 7 9 11 13 15 18
1 2 3 4 5 7 9 11 13 15 20
1 2 3 4 5 7 9 11 13 16 19
1 2 3 4 5 7 9 11 13 16 20
1 2 3 4 5 7 9 11 14 17 20
1 2 3 4 6 8 10 12 14 16 19
1 2 3 4 6 8 10 12 14 17 20
1 2 3 5 7 9 11 13 15 17 20
1 2 3 4 5 6 7 8 9 11 13 16
1 2 3 4 5 6 7 8 9 11 14 18
1 2 3 4 5 6 7 8 9 11 15 20
1 2 3 4 5 6 7 8 9 12 15 19
1 2 3 4 5 6 7 8 9 12 15 20
1 2 3 4 5 6 7 8 10 12 14 17
1 2 3 4 5 6 7 8 10 12 14 19
1 2 3 4 5 6 7 8 10 12 15 18
1 2 3 4 5 6 7 8 10 12 15 19
1 2 3 4 5 6 7 8 10 13 16 20
1 2 3 4 5 6 7 9 11 13 15 18
1 2 3 4 5 6 7 9 11 13 15 20
1 2 3 4 5 6 7 9 11 13 16 19
1 2 3 4 5 6 7 9 11 13 16 20
1 2 3 4 5 6 7 9 11 14 17 20
1 2 3 4 5 6 8 10 12 14 16 19
1 2 3 4 5 6 8 10 12 14 17 20
1 2 3 4 5 7 9 11 13 15 17 20
1 2 3 4 5 6 7 8 9 10 12 14 17
1 2 3 4 5 6 7 8 9 10 12 15 19
1 2 3 4 5 6 7 8 9 10 13 16 20
1 2 3 4 5 6 7 8 9 11 13 15 18
1 2 3 4 5 6 7 8 9 11 13 15 20
1 2 3 4 5 6 7 8 9 11 13 16 19
1 2 3 4 5 6 7 8 9 11 13 16 20
1 2 3 4 5 6 7 8 10 12 14 16 19
1 2 3 4 5 6 7 8 10 12 14 17 20
1 2 3 4 5 6 7 9 11 13 15 17 20
1 2 3 4 5 6 7 8 9 10 11 13 15 18
1 2 3 4 5 6 7 8 9 10 11 13 16 20
1 2 3 4 5 6 7 8 9 10 12 14 16 19
1 2 3 4 5 6 7 8 9 10 12 14 17 20
1 2 3 4 5 6 7 8 9 11 13 15 17 20
1 2 3 4 5 6 7 8 9 10 11 12 14 16 19
1 2 3 4 5 6 7 8 9 10 11 13 15 17 20
1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 20
