coins
1
1 2
1 3
1 4
1 5
1 6
1 7
1 8
1 9
1 10
1 11
1 12
1 13
1 14
1 15
1 16
1 17
1 18
1 19
1 20
1 3 7 11 15 19
1 4 7 10 13 16
1 4 7 10 13 19
1 4 8 12 16 20
1 2 3 4 5 6 7
1 2 3 4 5 6 8
1 2 3 4 5 6 9
1 2 3 4 5 6 10
1 2 3 4 5 6 11
1 2 3 4 5 6 12
1 2 3 4 5 6 13
1 2 3 4 5 6 14
1 2 3 4 5 6 15
1 2 3 4 5 6 16
1 2 3 4 5 6 17
1 2 3 4 5 6 18
1 2 3 4 5 6 19
1 2 3 4 5 6 20
1 2 3 4 5 7 9
1 2 3 4 5 7 10
1 2 3 4 5 7 11
1 2 3 4 5 7 12
1 2 3 4 5 7 13
1 2 3 4 5 7 14
1 2 3 4 5 7 15
1 2 3 4 5 7 16
1 2 3 4 5 7 17
1 2 3 4 5 7 18
1 2 3 4 5 7 19
1 2 3 4 5 7 20
1 2 3 4 5 8 11
1 2 3 4 5 8 12
1 2 3 4 5 8 13
1 2 3 4 5 8 14
1 2 3 4 5 8 15
1 2 3 4 5 8 16
1 2 3 4 5 8 17
1 2 3 4 5 8 18
1 2 3 4 5 8 19
1 2 3 4 5 8 20
1 2 3 4 5 9 13
1 2 3 4 5 9 14
1 2 3 4 5 9 15
1 2 3 4 5 9 16
1 2 3 4 5 9 17
1 2 3 4 5 9 18
1 2 3 4 5 9 19
1 2 3 4 5 9 20
1 2 3 4 5 10 15
1 2 3 4 5 10 16
1 2 3 4 5 10 17
1 2 3 4 5 10 18
1 2 3 4 5 10 19
1 2 3 4 5 10 20
1 2 3 4 5 11 17
1 2 3 4 5 11 18
1 2 3 4 5 11 19
1 2 3 4 5 11 20
1 2 3 4 5 12 19
1 2 3 4 5 12 20
1 2 3 4 6 8 10
1 2 3 4 6 8 12
1 2 3 4 6 8 13
1 2 3 4 6 8 14
1 2 3 4 6 8 15
1 2 3 4 6 8 16
1 2 3 4 6 8 17
1 2 3 4 6 8 18
1 2 3 4 6 8 19
1 2 3 4 6 8 20
1 2 3 4 6 9 12
1 2 3 4 6 9 14
1 2 3 4 6 9 15
1 2 3 4 6 9 16
1 2 3 4 6 9 17
1 2 3 4 6 9 18
1 2 3 4 6 9 19
1 2 3 4 6 9 20
1 2 3 4 6 10 14
1 2 3 4 6 10 16
1 2 3 4 6 10 17
1 2 3 4 6 10 18
1 2 3 4 6 10 19
1 2 3 4 6 10 20
1 2 3 4 6 11 16
1 2 3 4 6 11 18
1 2 3 4 6 11 19
1 2 3 4 6 11 20
1 2 3 4 6 12 18
1 2 3 4 6 12 20
1 2 3 4 6 13 20
1 2 3 4 7 10 13
1 2 3 4 7 10 16
1 2 3 4 7 10 17
1 2 3 4 7 10 18
1 2 3 4 7 10 19
1 2 3 4 7 10 20
1 2 3 4 7 11 15
1 2 3 4 7 11 18
1 2 3 4 7 11 19
1 2 3 4 7 11 20
1 2 3 4 7 12 17
1 2 3 4 7 12 20
1 2 3 4 7 13 19
1 2 3 4 8 12 16
1 2 3 4 8 12 20
1 2 3 4 8 13 18
1 2 3 4 8 14 20
1 2 3 4 9 14 19
1 2 3 5 7 9 11
1 2 3 5 7 9 13
1 2 3 5 7 9 15
1 2 3 5 7 9 16
1 2 3 5 7 9 17
1 2 3 5 7 9 18
1 2 3 5 7 9 19
1 2 3 5 7 9 20
1 2 3 5 7 11 15
1 2 3 5 7 11 17
1 2 3 5 7 11 19
1 2 3 5 7 11 20
1 2 3 5 7 12 17
1 2 3 5 7 12 19
1 2 3 5 7 13 19
1 2 3 5 8 11 14
1 2 3 5 8 11 17
1 2 3 5 8 11 19
1 2 3 5 8 11 20
1 2 3 5 8 13 18
1 2 3 5 8 14 20
1 2 3 5 9 13 17
1 2 3 5 10 15 20
1 2 3 6 9 12 15
1 2 3 6 9 12 18
1 2 3 6 10 14 18
1 2 3 7 11 15 19
1 2 4 6 8 10 12
1 2 4 6 8 10 14
1 2 4 6 8 10 16
1 2 4 6 8 10 18
1 2 4 6 8 10 19
1 2 4 6 8 10 20
1 2 4 6 8 12 16
1 2 4 6 8 12 18
1 2 4 6 8 12 20
1 2 4 6 8 14 20
1 2 4 6 10 14 18
1 2 4 7 10 13 16
1 2 4 7 10 13 19
1 2 4 8 12 16 20
1 2 5 8 11 14 17
1 2 5 8 11 14 20
1 3 5 7 9 11 13
1 3 5 7 9 11 15
1 3 5 7 9 11 17
1 3 5 7 9 11 19
1 3 5 7 9 13 17
1 3 5 7 9 13 19
1 3 5 7 11 15 19
1 3 6 9 12 15 18
1 4 7 10 13 16 19
1 2 3 4 5 6 7 8
1 2 3 4 5 6 7 9
1 2 3 4 5 6 7 10
1 2 3 4 5 6 7 11
1 2 3 4 5 6 7 12
1 2 3 4 5 6 7 13
1 2 3 4 5 6 7 14
1 2 3 4 5 6 7 15
1 2 3 4 5 6 7 16
1 2 3 4 5 6 7 17
1 2 3 4 5 6 7 18
1 2 3 4 5 6 7 19
1 2 3 4 5 6 7 20
1 2 3 4 5 6 8 10
1 2 3 4 5 6 8 11
1 2 3 4 5 6 8 12
1 2 3 4 5 6 8 13
1 2 3 4 5 6 8 14
1 2 3 4 5 6 8 15
1 2 3 4 5 6 8 16
1 2 3 4 5 6 8 17
1 2 3 4 5 6 8 18
1 2 3 4 5 6 8 19
1 2 3 4 5 6 8 20
1 2 3 4 5 6 9 12
1 2 3 4 5 6 9 13
1 2 3 4 5 6 9 14
1 2 3 4 5 6 9 15
1 2 3 4 5 6 9 16
1 2 3 4 5 6 9 17
1 2 3 4 5 6 9 18
1 2 3 4 5 6 9 19
1 2 3 4 5 6 9 20
1 2 3 4 5 6 10 14
1 2 3 4 5 6 10 15
1 2 3 4 5 6 10 16
1 2 3 4 5 6 10 17
1 2 3 4 5 6 10 18
1 2 3 4 5 6 10 19
1 2 3 4 5 6 10 20
1 2 3 4 5 6 11 16
1 2 3 4 5 6 11 17
1 2 3 4 5 6 11 18
1 2 3 4 5 6 11 19
1 2 3 4 5 6 11 20
1 2 3 4 5 6 12 18
1 2 3 4 5 6 12 19
1 2 3 4 5 6 12 20
1 2 3 4 5 6 13 20
1 2 3 4 5 7 9 11
1 2 3 4 5 7 9 13
1 2 3 4 5 7 9 14
1 2 3 4 5 7 9 15
1 2 3 4 5 7 9 16
1 2 3 4 5 7 9 17
1 2 3 4 5 7 9 18
1 2 3 4 5 7 9 19
1 2 3 4 5 7 9 20
1 2 3 4 5 7 10 13
1 2 3 4 5 7 10 15
1 2 3 4 5 7 10 16
1 2 3 4 5 7 10 17
1 2 3 4 5 7 10 18
1 2 3 4 5 7 10 19
1 2 3 4 5 7 10 20
1 2 3 4 5 7 11 15
1 2 3 4 5 7 11 17
1 2 3 4 5 7 11 18
1 2 3 4 5 7 11 19
1 2 3 4 5 7 11 20
1 2 3 4 5 7 12 17
1 2 3 4 5 7 12 19
1 2 3 4 5 7 12 20
1 2 3 4 5 7 13 19
1 2 3 4 5 8 11 14
1 2 3 4 5 8 11 17
1 2 3 4 5 8 11 18
1 2 3 4 5 8 11 19
1 2 3 4 5 8 11 20
1 2 3 4 5 8 12 16
1 2 3 4 5 8 12 19
1 2 3 4 5 8 12 20
1 2 3 4 5 8 13 18
1 2 3 4 5 8 14 20
1 2 3 4 5 9 13 17
1 2 3 4 5 9 14 19
1 2 3 4 5 10 15 20
1 2 3 4 6 8 10 12
1 2 3 4 6 8 10 14
1 2 3 4 6 8 10 16
1 2 3 4 6 8 10 17
1 2 3 4 6 8 10 18
1 2 3 4 6 8 10 19
1 2 3 4 6 8 10 20
1 2 3 4 6 8 11 16
1 2 3 4 6 8 12 16
1 2 3 4 6 8 12 18
1 2 3 4 6 8 12 20
1 2 3 4 6 8 13 18
1 2 3 4 6 8 13 20
1 2 3 4 6 8 14 20
1 2 3 4 6 9 12 15
1 2 3 4 6 9 12 18
1 2 3 4 6 9 12 20
1 2 3 4 6 9 14 19
1 2 3 4 6 10 14 18
1 2 3 4 7 10 13 16
1 2 3 4 7 10 13 19
1 2 3 4 7 11 15 19
1 2 3 4 8 12 16 20
1 2 3 5 7 9 11 13
1 2 3 5 7 9 11 15
1 2 3 5 7 9 11 17
1 2 3 5 7 9 11 19
1 2 3 5 7 9 11 20
1 2 3 5 7 9 13 17
1 2 3 5 7 9 13 19
1 2 3 5 7 11 15 19
1 2 3 5 8 11 14 17
1 2 3 5 8 11 14 20
1 2 3 6 9 12 15 18
1 2 4 6 8 10 12 14
1 2 4 6 8 10 12 16
1 2 4 6 8 10 12 18
1 2 4 6 8 10 12 20
1 2 4 6 8 10 14 18
1 2 4 6 8 10 14 20
1 2 4 6 8 12 16 20
1 2 4 7 10 13 16 19
1 2 5 8 11 14 17 20
1 3 5 7 9 11 13 15
1 3 5 7 9 11 13 17
1 3 5 7 9 11 13 19
1 3 5 7 9 11 15 19
1 2 3 4 5 6 7 8 9
1 2 3 4 5 6 7 8 10
1 2 3 4 5 6 7 8 11
1 2 3 4 5 6 7 8 12
1 2 3 4 5 6 7 8 13
1 2 3 4 5 6 7 8 14
1 2 3 4 5 6 7 8 15
1 2 3 4 5 6 7 8 16
1 2 3 4 5 6 7 8 17
1 2 3 4 5 6 7 8 18
1 2 3 4 5 6 7 8 19
1 2 3 4 5 6 7 8 20
1 2 3 4 5 6 7 9 11
1 2 3 4 5 6 7 9 12
1 2 3 4 5 6 7 9 13
1 2 3 4 5 6 7 9 14
1 2 3 4 5 6 7 9 15
1 2 3 4 5 6 7 9 16
1 2 3 4 5 6 7 9 17
1 2 3 4 5 6 7 9 18
1 2 3 4 5 6 7 9 19
1 2 3 4 5 6 7 9 20
1 2 3 4 5 6 7 10 13
1 2 3 4 5 6 7 10 14
1 2 3 4 5 6 7 10 15
1 2 3 4 5 6 7 10 16
1 2 3 4 5 6 7 10 17
1 2 3 4 5 6 7 10 18
1 2 3 4 5 6 7 10 19
1 2 3 4 5 6 7 10 20
1 2 3 4 5 6 7 11 15
1 2 3 4 5 6 7 11 16
1 2 3 4 5 6 7 11 17
1 2 3 4 5 6 7 11 18
1 2 3 4 5 6 7 11 19
1 2 3 4 5 6 7 11 20
1 2 3 4 5 6 7 12 17
1 2 3 4 5 6 7 12 18
1 2 3 4 5 6 7 12 19
1 2 3 4 5 6 7 12 20
1 2 3 4 5 6 7 13 19
1 2 3 4 5 6 7 13 20
1 2 3 4 5 6 8 10 12
1 2 3 4 5 6 8 10 14
1 2 3 4 5 6 8 10 15
1 2 3 4 5 6 8 10 16
1 2 3 4 5 6 8 10 17
1 2 3 4 5 6 8 10 18
1 2 3 4 5 6 8 10 19
1 2 3 4 5 6 8 10 20
1 2 3 4 5 6 8 11 14
1 2 3 4 5 6 8 11 16
1 2 3 4 5 6 8 11 17
1 2 3 4 5 6 8 11 18
1 2 3 4 5 6 8 11 19
1 2 3 4 5 6 8 11 20
1 2 3 4 5 6 8 12 16
1 2 3 4 5 6 8 12 18
1 2 3 4 5 6 8 12 19
1 2 3 4 5 6 8 12 20
1 2 3 4 5 6 8 13 18
1 2 3 4 5 6 8 13 20
1 2 3 4 5 6 8 14 20
1 2 3 4 5 6 9 12 15
1 2 3 4 5 6 9 12 18
1 2 3 4 5 6 9 12 19
1 2 3 4 5 6 9 12 20
1 2 3 4 5 6 9 13 17
1 2 3 4 5 6 9 13 20
1 2 3 4 5 6 9 14 19
1 2 3 4 5 6 10 14 18
1 2 3 4 5 6 10 15 20
1 2 3 4 5 7 9 11 13
1 2 3 4 5 7 9 11 15
1 2 3 4 5 7 9 11 17
1 2 3 4 5 7 9 11 18
1 2 3 4 5 7 9 11 19
1 2 3 4 5 7 9 11 20
1 2 3 4 5 7 9 12 17
1 2 3 4 5 7 9 13 17
1 2 3 4 5 7 9 13 19
1 2 3 4 5 7 9 14 19
1 2 3 4 5 7 10 13 16
1 2 3 4 5 7 10 13 19
1 2 3 4 5 7 10 15 20
1 2 3 4 5 7 11 15 19
1 2 3 4 5 8 11 14 17
1 2 3 4 5 8 11 14 20
1 2 3 4 5 8 12 16 20
1 2 3 4 6 8 10 12 14
1 2 3 4 6 8 10 12 16
1 2 3 4 6 8 10 12 18
1 2 3 4 6 8 10 12 20
1 2 3 4 6 8 10 14 18
1 2 3 4 6 8 10 14 20
1 2 3 4 6 8 12 16 20
1 2 3 4 6 9 12 15 18
1 2 3 4 7 10 13 16 19
1 2 3 5 7 9 11 13 15
1 2 3 5 7 9 11 13 17
1 2 3 5 7 9 11 13 19
1 2 3 5 7 9 11 15 19
1 2 3 5 8 11 14 17 20
1 2 4 6 8 10 12 14 16
1 2 4 6 8 10 12 14 18
1 2 4 6 8 10 12 14 20
1 2 4 6 8 10 12 16 20
1 3 5 7 9 11 13 15 17
1 3 5 7 9 11 13 15 19
1 2 3 4 5 6 7 8 9 10
1 2 3 4 5 6 7 8 9 11
1 2 3 4 5 6 7 8 9 12
1 2 3 4 5 6 7 8 9 13
1 2 3 4 5 6 7 8 9 14
1 2 3 4 5 6 7 8 9 15
1 2 3 4 5 6 7 8 9 16
1 2 3 4 5 6 7 8 9 17
1 2 3 4 5 6 7 8 9 18
1 2 3 4 5 6 7 8 9 19
1 2 3 4 5 6 7 8 9 20
1 2 3 4 5 6 7 8 10 12
1 2 3 4 5 6 7 8 10 13
1 2 3 4 5 6 7 8 10 14
1 2 3 4 5 6 7 8 10 15
1 2 3 4 5 6 7 8 10 16
1 2 3 4 5 6 7 8 10 17
1 2 3 4 5 6 7 8 10 18
1 2 3 4 5 6 7 8 10 19
1 2 3 4 5 6 7 8 10 20
1 2 3 4 5 6 7 8 11 14
1 2 3 4 5 6 7 8 11 15
1 2 3 4 5 6 7 8 11 16
1 2 3 4 5 6 7 8 11 17
1 2 3 4 5 6 7 8 11 18
1 2 3 4 5 6 7 8 11 19
1 2 3 4 5 6 7 8 11 20
1 2 3 4 5 6 7 8 12 16
1 2 3 4 5 6 7 8 12 17
1 2 3 4 5 6 7 8 12 18
1 2 3 4 5 6 7 8 12 19
1 2 3 4 5 6 7 8 12 20
1 2 3 4 5 6 7 8 13 18
1 2 3 4 5 6 7 8 13 19
1 2 3 4 5 6 7 8 13 20
1 2 3 4 5 6 7 8 14 20
1 2 3 4 5 6 7 9 11 13
1 2 3 4 5 6 7 9 11 15
1 2 3 4 5 6 7 9 11 16
1 2 3 4 5 6 7 9 11 17
1 2 3 4 5 6 7 9 11 18
1 2 3 4 5 6 7 9 11 19
1 2 3 4 5 6 7 9 11 20
1 2 3 4 5 6 7 9 12 15
1 2 3 4 5 6 7 9 12 17
1 2 3 4 5 6 7 9 12 18
1 2 3 4 5 6 7 9 12 19
1 2 3 4 5 6 7 9 12 20
1 2 3 4 5 6 7 9 13 17
1 2 3 4 5 6 7 9 13 19
1 2 3 4 5 6 7 9 13 20
1 2 3 4 5 6 7 9 14 19
1 2 3 4 5 6 7 10 13 16
1 2 3 4 5 6 7 10 13 19
1 2 3 4 5 6 7 10 13 20
1 2 3 4 5 6 7 10 14 18
1 2 3 4 5 6 7 10 15 20
1 2 3 4 5 6 7 11 15 19
1 2 3 4 5 6 8 10 12 14
1 2 3 4 5 6 8 10 12 16
1 2 3 4 5 6 8 10 12 18
1 2 3 4 5 6 8 10 12 19
1 2 3 4 5 6 8 10 12 20
1 2 3 4 5 6 8 10 13 18
1 2 3 4 5 6 8 10 13 20
1 2 3 4 5 6 8 10 14 18
1 2 3 4 5 6 8 10 14 20
1 2 3 4 5 6 8 10 15 20
1 2 3 4 5 6 8 11 14 17
1 2 3 4 5 6 8 11 14 20
1 2 3 4 5 6 8 12 16 20
1 2 3 4 5 6 9 12 15 18
1 2 3 4 5 7 9 11 13 15
1 2 3 4 5 7 9 11 13 17
1 2 3 4 5 7 9 11 13 19
1 2 3 4 5 7 9 11 15 19
1 2 3 4 5 7 10 13 16 19
1 2 3 4 5 8 11 14 17 20
1 2 3 4 6 8 10 12 14 16
1 2 3 4 6 8 10 12 14 18
1 2 3 4 6 8 10 12 14 20
1 2 3 4 6 8 10 12 16 20
1 2 3 5 7 9 11 13 15 17
1 2 3 5 7 9 11 13 15 19
1 2 4 6 8 10 12 14 16 18
1 2 4 6 8 10 12 14 16 20
1 3 5 7 9 11 13 15 17 19
1 2 3 4 5 6 7 8 9 10 11
1 2 3 4 5 6 7 8 9 10 12
1 2 3 4 5 6 7 8 9 10 13
1 2 3 4 5 6 7 8 9 10 14
1 2 3 4 5 6 7 8 9 10 15
1 2 3 4 5 6 7 8 9 10 16
1 2 3 4 5 6 7 8 9 10 17
1 2 3 4 5 6 7 8 9 10 18
1 2 3 4 5 6 7 8 9 10 19
